bucket,reason,merchantName,expectedTitle,expectedOfficialUrl,finalUrl,httpStatus,pageTitle,h1,semanticUrl,semanticTitle,semanticH1,semanticBody,visiblePurchaseSignal,structuredCommerceSignal,expectedAmount,expectedAmountFound,badRole
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Lidl Greece","Δωροκάρτα Lidl","https://www.lidl-hellas.gr/c/dwrokarta-lidl/s10019973","https://www.lidl-hellas.gr/c/dwrokarta-lidl/s10019973","200","Δωροκάρτα Lidl","","true","true","false","true","true","false","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Masazaki","Δωροκάρτα Μασάζ: Το καλύτερο εορταστικό δώρο στους ...","https://masazaki.gr/gift-cards/","https://masazaki.gr/gift-cards/","200","Gift Cards - Masazaki","","true","true","false","true","true","false","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Materiaprima","Materiaprima Gift Card","https://materiaprima.gr/specials/dorokartes/","https://materiaprima.gr/specials/dorokartes/","200","Δωροκάρτες - materiaprima","","true","true","false","true","true","false","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Mavrogiannistravel","Δωροεπιταγή - ΔΩΡΟΕΠΙΤΑΓΗ","https://www.mavrogiannistravel.gr/doroepitagi/","https://www.mavrogiannistravel.gr/doroepitagi/","200","ΔΩΡΟΕΠΙΤΑΓΗ - Mavrogiannis Travel | Από το 1980 κάνουμε τα όνειρά σας ταξίδια!","ΔΩΡΟΕΠΙΤΑΓΗ","true","true","true","true","true","false","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Melissinos Sandals","Melissinos Sandals Gift Voucher","http://www.melissinos-sandals.gr/giftvouchers","http://www.melissinos-sandals.gr/giftvouchers","200","GIFT VOUCHERS","GIFT VOUCHERS","true","true","true","true","true","false","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Mellifora","Gift Card Envelope","https://mellifora.gr/products/gift-cards","https://mellifora.gr/products/gift-cards","200","Δωροκάρτες Mellifora","Δωροκάρτες Mellifora","true","true","true","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Mfdayspa","MF Day Spa Δωροεπιταγή","https://www.mfdayspa.gr/product-category/gift-ideas/gift-cards/","https://www.mfdayspa.gr/product-category/gift-ideas/gift-cards/","200","ΔΩΡΟΚΑΡΤΕΣ - MF DAY SPA","ΔΩΡΟΚΑΡΤΕΣ","true","true","true","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Michanossport","Michanossport Gift Card","https://www.michanossport.gr/gift-card-m-10228.html","https://www.michanossport.gr/gift-card-m-10228.html","200","Gift Card","Gift Card","true","true","true","true","false","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Moustakisfc","Ψηφιακή δωροκάρτα","https://www.moustakisfc.gr/gift-cards/","https://www.moustakisfc.gr/gift-cards/","200","Δωροκάρτες - Moustakis Flower Company","Δωροκάρτες","true","true","true","true","true","false","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Msba Events","Msba Events Gift Card","https://www.msba-events.gr/shop/toys/gift-card/","https://www.msba-events.gr/shop/toys/gift-card/","200","Gift Card - msbaevents","msbaevents is coming soon","true","true","false","true","false","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Musicland","Δωροκάρτα Musicland - Το μουσικό δώρο που δεν λήγει ποτέ","https://www.musicland.gr/gift-card","https://www.musicland.gr/gift-card","200","Δωροκάρτα Musicland - Το μουσικό δώρο που δεν λήγει ποτέ","Δωροκάρτα Musicland","true","true","true","true","true","false","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Musicpal","Gift card - MusicPal","https://musicpal.gr/dorokarta","https://musicpal.gr/dorokarta","200","MusicPal - Δωροκάρτα","Δωροκάρτα MusicPal","true","true","true","true","true","false","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Natprod","Δωροκάρτα","https://www.natprod.gr/product/gift-card/","https://www.natprod.gr/product/gift-card/","200","Δωροκάρτα - Natprod.gr","Δωροκάρτα","true","true","true","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Naturalhealth","Δωροκάρτα | Natural Health","https://naturalhealth.gr/product-category/dorokarta/?v=bf391b589afb","https://naturalhealth.gr/product-category/dorokarta/?v=d692bc40d834","200","Δωροκάρτα | Natural Health","Δωροκάρτα","true","true","true","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Oreasoncs","Gift Certificate","https://www.oreasoncs.gr/doroepitagi/","https://www.oreasoncs.gr/doroepitagi/","200","Δωροεπιταγή","Δωροεπιταγή","true","true","true","true","true","false","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","P Kontopoulos","Δωροκάρτα P Kontopoulos","https://pkontopoulos.com/products/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%B1%CF%81%CF%84%CE%B1-p-kontopoulos","https://pkontopoulos.com/products/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%B1%CF%81%CF%84%CE%B1-p-kontopoulos","200","Δωροκάρτα P Kontopoulos","Δωροκάρτα P Kontopoulos","true","true","true","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","PNN Nightwear","PNN Nightwear Δωροκάρτα 15€","https://pnn-nightwear.gr/product/dorokarta-pnn-nightwear/","https://pnn-nightwear.gr/product/dorokarta-pnn-nightwear/","200","Δωροκάρτα - PNN Nightwear","Δωροκάρτα","true","true","true","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Paidika Symeon","Δωροκάρτα","https://paidikasymeon.gr/product/gift-card/","https://paidikasymeon.gr/product/gift-card/","200","Δωροκάρτα - Παιδικά Συμεών","Δωροκάρτα","true","true","true","true","true","false","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Palazzodiscarpe","Palazzo di Scarpe Δωροκάρτα","https://www.palazzodiscarpe.gr/c/giftcards/","https://www.palazzodiscarpe.gr/c/giftcards/","200","ΔΩΡΟΚΑΡΤΕΣ - Palazzo Di Scarpe","ΔΩΡΟΚΑΡΤΕΣ","true","true","true","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Pargaoro","ΔΩΡΟΚΑΡΤΑ - pargaoro.gr","https://www.pargaoro.gr/dorokarta-c-79.html","https://www.pargaoro.gr/dorokarta-c-79.html","200","ΔΩΡΟΚΑΡΤΑ","ΔΩΡΟΚΑΡΤΑ","true","true","true","true","true","false","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Parousiafashion","Parousia Fashion Δωροεπιταγή 70€","https://parousiafashion.gr/product-category/gift-cards/","https://parousiafashion.gr/product-category/gift-cards/","200","ΔΩΡΟΕΠΙΤΑΓΕΣ – ParousiaFashion.gr | Το Απόλυτο Eshop Γυναικείων Ρούχων & Αξεσουάρ","","true","true","false","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Pegabo Shoes","Ανδρικά Δερμάτινα Μοκασίνια Tamaris Μπλε 1-13201-44-805","https://pegaboshoes.gr/product-category/dorokarta/","https://pegaboshoes.gr/product-category/dorokarta/","200","Δωροκάρτα | Online Αγορά | Pegabo","Δωροκάρτα","true","true","true","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Philatravel","Δωροεπιταγή Ταξιδιού","https://philatravel.gr/doroepitagi-taxidiou/","https://philatravel.gr/doroepitagi-taxidiou/","200","Δωροεπιταγή Ταξιδιού | Το Ιδανικό Δώρο από 50€","Δωροεπιταγή Ταξιδιού","true","true","true","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Pnoewave","Gift Card - Pnoe - Body & Mind Wellness","https://pnoewave.gr/gift-card/","https://pnoewave.gr/gift-card/","200","Gift Card - Pnoe - Body & Mind Wellness","Gift Card","true","true","true","true","true","false","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Pocolocojewellery","Δωροκάρτα - PocoLoco Jewellery #1 Επιλογή για Piercing","https://pocolocojewellery.gr/product/dorokarta/","https://pocolocojewellery.gr/product/dorokarta/","200","Δωροκάρτα","","true","true","false","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Polis Hammam","Δωροκάρτες – Polis Hammam","https://polis-hammam.gr/product/doroepitagi/","https://polis-hammam.gr/product/doroepitagi/","200","ΔΩΡΟΕΠΙΤΑΓΗ – Polis Hammam","Shop","true","true","false","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Politikos Shop","Δωροκαρτα - Politikos","https://www.politikos-shop.gr/gift-cards","https://www.politikos-shop.gr/gift-cards","200","Ανδρική & Γυναικεία Μόδα | Δημοφιλή Brands | Πολυκατάστημα Πολιτικός","","true","false","false","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Powerpharm","Powerpharm Δωροεπιταγή","https://powerpharm.gr/product-category/gift-vouchers/","https://powerpharm.gr/product-category/gift-vouchers/","200","Δωροεπιταγές - Powerpharm","Powerpharm / Δωροεπιταγές","true","true","true","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Puroshop","Δωροεπιταγή - PuroShop","https://puroshop.gr/product-category/gift-card/","https://puroshop.gr/product-category/gift-card/","200","Δωροεπιταγή – PuroShop","","true","true","false","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Regalinas","Ηλεκτρονική Δωροκάρτα","https://www.regalinas.gr/e-gift-card","https://www.regalinas.gr/e-gift-card","200","Ηλεκτρονική Δωροκάρτα | Regalinas","Regalinas Ηλεκτρονική Δωροκάρτα","true","true","true","true","true","false","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Sakkoulasbooks","Gift card - Εκδόσεις Αντ. Ν. Σάκκουλα Ε.Ε.","https://sakkoulasbooks.gr/giftcard/","https://sakkoulasbooks.gr/giftcard/","200","Gift card - &Epsilon;&kappa;&delta;ό&sigma;&epsilon;&iota;&sigmaf; &Alpha;&nu;&tau;. &Nu;. &Sigma;ά&kappa;&kappa;&omicron;&upsilon;&lambda;&alpha; &Epsilon;.&Epsilon;.","","true","true","false","true","false","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Sandglass","Δωροκάρτα - Sandglass.gr by Ammos & Gyali","https://www.sandglass.gr/product/gift-card/","https://www.sandglass.gr/product/gift-card/","200","Δωροκάρτα - Sandglass - Sandglass.gr by Ammos & Gyali","Δωροκάρτα – Sandglass","true","true","true","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Santo Wines","Santo Wines Gift Card","https://santowines.gr/gift-cards-eu","https://santowines.gr/gift-cards-eu","200","Gift Cards - eShop EU","YES","true","true","false","true","true","false","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Secrets of Beauty","Secrets of Beauty Gift Card","https://secretsofbeauty.gr/doroepitages-spa","https://secretsofbeauty.gr/doroepitages-spa","200","Δωροεπιταγές Spa Archives | secretsofbeauty","Δώρισε Εμπειρία","true","true","false","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Signature","Ταξιδιωτική δωροεπιταγή : το καλύτερο δώρο!","https://signature.gr/gift-card/","https://signature.gr/gift-card/","200","Ταξιδιωτική δωροεπιταγή : το καλύτερο δώρο!","","true","true","false","true","true","false","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Simple City","Δωροκάρτα","https://simple-city.gr/gift-card.html","https://simple-city.gr/gift-card.html","200","Δωροκάρτα - Simple City","","true","true","false","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Slalomshop","SlalomShop.gr - Δωροκάρτα","https://slalomshop.gr/gift-cards/","https://slalomshop.gr/gift-cards/","200","Gift Cards - SlalomShop.gr","Gift Cards","true","true","true","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Sonice","Sonice Δωροεπιταγή 50€","https://www.sonice.gr/el/185-gift-cards","https://www.sonice.gr/el/185-gift-cards","200","ΔΩΡΟΕΠΙΤΑΓΕΣ - So Nice","ΔΩΡΟΕΠΙΤΑΓΕΣ &Upsilon;&pi;ά&rho;&chi;&omicron;&upsilon;&nu; 4 &pi;&rho;&omicron;ϊό&nu;&tau;&alpha;.","true","true","true","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Spitispa","Δωροκάρτα - spitispa.gr","https://spitispa.gr/dorokarta/","https://spitispa.gr/dorokarta/","200","Δώρο για γενέθλια, δώρο για γιορτή, δώρο για επέτειο","Δωροκάρτα","true","false","true","true","true","false","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Sportys","ΔΩΡΟΕΠΙΤΑΓΗ 90 ΕΥΡΩ","http://www.sportys.gr/content/12535/%CF%83%CF%84%CE%B5%CE%AF%CE%BB%CF%84%CE%B5-%CE%B4%CF%89%CF%81%CE%BF%CE%B5%CF%80%CE%B9%CF%84%CE%B1%CE%B3%CE%AE-","http://www.sportys.gr/content/12535/%CF%83%CF%84%CE%B5%CE%AF%CE%BB%CF%84%CE%B5-%CE%B4%CF%89%CF%81%CE%BF%CE%B5%CF%80%CE%B9%CF%84%CE%B1%CE%B3%CE%AE-","200","Στείλτε Δωροεπιταγή","Sporty's","true","true","false","true","true","false","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Strata Shop","Δωροκάρτα - strata-shop.gr","https://strata-shop.gr/product/dorokarta-40/","https://strata-shop.gr/product/dorokarta-40/","200","ΔΩΡΟΚΑΡΤΑ 40 – Strata","ΔΩΡΟΚΑΡΤΑ 40","true","true","true","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Theloftchalkida","Δωροκάρτα","https://theloftchalkida.gr/product/e-gift-card/","https://theloftchalkida.gr/product/e-gift-card/","200","Ηλεκτρονική Δωροκάρτα – The Loft Chalkida","Ηλεκτρονική Δωροκάρτα","true","true","true","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Themassagesuite","Gift Card for Massage - The Perfect Gift","https://themassagesuite.gr/dorokarta/","https://themassagesuite.gr/dorokarta/","200","Δωροκάρτα για Μασάζ - Το ιδανικό Δώρο | The Massage Suite","Δωροκάρτα μασάζ","true","true","true","true","true","false","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Themassageworld","The Massage World-ΔΩΡΟΚΑΡΤΕΣ","https://www.themassageworld.gr/giftcards","https://www.themassageworld.gr/giftcards","200","The Massage World-ΔΩΡΟΚΑΡΤΕΣ","","true","true","false","true","true","false","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Theodorou.Shop","Theodorou e-Gift Card","https://theodorou.shop/edorokarta","https://theodorou.shop/edorokarta","200","e-Δωροκάρτα | Θεοδώρου","e-Δωροκάρτα","false","true","true","true","true","false","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Tinytoes","Gift Card | Tiny Toes","https://www.tinytoes.gr/product-category/gift-ideas/gift-cards/","https://www.tinytoes.gr/product-category/gift-ideas/gift-cards/","200","Gift Cards | Tiny Toes","Gift Cards","true","true","true","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Top-Style","Δωροκάρτα","https://top-style.gr/proion/dorokarta/","https://top-style.gr/proion/dorokarta/","200","Δωροκάρτα - Top Style","Δωροκάρτα","true","true","true","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Trouvaille","Ψηφιακή Δωροκάρτα - Gift Card","https://trouvaille.gr/gift-cards/","https://trouvaille.gr/gift-cards/","200","Blog | Trouvaille Jewelry","","true","false","false","true","true","false","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Tsinekidis","Δωροκάρτα","https://tsinekidis.gr/product/dwrokarta/dorokarta/","https://tsinekidis.gr/product/dwrokarta/dorokarta/","200","Δωροκάρτα - Tsinekidis","Δωροκάρτα","true","true","true","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Tuasolea","Δωροκάρτα με αξία της επιλογής σας","https://tuasolea.gr/cat/dorokarta/","https://tuasolea.gr/cat/dorokarta/","200","Δωροκάρτα με αξία της επιλογής σας | TuaSolea","Δωροκάρτες για κάθε περίσταση","true","true","true","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Turritella","Δωροκάρτα 50€ - Turritella","https://turritella.gr/giftcards/","https://turritella.gr/giftcards/","200","Δωροκάρτες - Turritella","Δωροκάρτες","true","true","true","true","true","false","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Vantaggio","Δωροκάρτα - Vantaggio","https://vantaggio.gr/product/dorokarta/","https://vantaggio.gr/product/dorokarta/","200","Δωροκάρτα | VANTAGGIO","Δωροκάρτα","true","true","true","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Veel","Ηλεκτρονική δωροκάρτα | Veel","https://veel.gr/product-category/dwrokarta-veel/","https://veel.gr/product-category/dwrokarta-veel/","200","Δωροκάρτα | Veel","Δωροκάρτα","true","true","true","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Vitaspis","Δωροκάρτα","https://vitaspis.gr/product/gift-card/","https://vitaspis.gr/product/gift-card/","200","Δωροκάρτα – Vitaspis","","true","true","false","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Wine24shop","Gift Card 20 euro - Wine24shop","https://www.wine24shop.gr/dorokarta-100-euro.el.aspx","https://www.wine24shop.gr/dorokarta-100-euro.el.aspx","200","Δωροκάρτα αξίας 100 ευρώ","Δωροκάρτα αξίας 100 ευρώ","true","true","true","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Yellowstars","YellowStars Δωροκάρτα 20€","https://yellowstars.gr/category/dorokarta","https://yellowstars.gr/category/dorokarta","200","Δωροκάρτα - Yellow Stars","","true","true","false","true","true","true","","false","false"
"AUTO_SAFE","HTTP_OK_SAME_DOMAIN_STRONG_GIFT_CARD_SEMANTICS_AND_COMMERCE_EVIDENCE","Zakroshoes","Zakro Gift Card","https://www.zakroshoes.gr/product/zakro-gift-card/","https://www.zakroshoes.gr/product/zakro-gift-card/","200","Δωροεπιταγή - Zakro Shoes","Δωροεπιταγή","true","true","true","true","true","true","","false","false"
"REVIEW","NO_STRONG_PURCHASE_OR_VALUE_EVIDENCE","Benessere","Δωροκάρτες - Gift Cards, Κεντρο Αισθητικής Benessere Αίγιο ...","https://benessere.gr/dwrokartes-gift-cards/","https://benessere.gr/dwrokartes-gift-cards/","200","Δωροκάρτες - Gift Cards, Κεντρο Αισθητικής Benessere Αίγιο Αχαΐας","Δωροκάρτες για κάθε περίσταση","true","true","true","true","false","false","","false","false"
"REVIEW","NO_STRONG_PURCHASE_OR_VALUE_EVIDENCE","Carbon","CFC GIFT CARD | carbonfibercustoms","https://www.carbon.gr/gift-card","https://www.carbon.gr/gift-card","200","CFC GIFT CARD | carbonfibercustoms","Dear USA Customers due to the latest instructions as far as Tarrifs and Postal Services for USA deliveries and because standard shipping companies do not deliver to USA anymore we managed to make a cooperation with UPS for all the USA shipments trying to keep the cost low and delivery even faster!","true","true","false","true","false","false","","false","false"
"REVIEW","NO_STRONG_PURCHASE_OR_VALUE_EVIDENCE","Champselysees","Δωροκάρτα Ομορφιάς – Χαρίστε στιγμές χαλάρωσης & ...","https://champselysees.gr/dorokarta/","https://champselysees.gr/dorokarta/","200","Δωροκάρτα Ομορφιάς – Χαρίστε στιγμές χαλάρωσης & φροντίδας","Δωροκάρτα Ομορφιάς","true","true","true","true","false","false","","false","false"
"REVIEW","NO_STRONG_GIFT_CARD_EVIDENCE","Cla Chic","Cla Chic Gift Card","https://www.clachic.gr/","https://www.clachic.gr/","200","Clachic | Ρολόγια, Γυαλιά Ηλίου, Κοσμήματα και Αξεσουάρ Μόδας | Clachic","","false","false","false","true","true","false","","false","false"
"REVIEW","NO_STRONG_GIFT_CARD_EVIDENCE","Cordella","Cordella Δωροκάρτα 500€","https://www.cordella.gr/shop/vendor/cordella","https://www.cordella.gr/shop/vendor/cordella","200","CORDELLA","CORDELLA","false","false","false","true","true","true","","false","false"
"REVIEW","NO_STRONG_PURCHASE_OR_VALUE_EVIDENCE","Flowmassage","Gift Card - Flow Massage","https://flowmassage.gr/gift-cards/","https://flowmassage.gr/gift-cards/","200","Flow Massage","","true","false","false","true","false","false","","false","false"
"REVIEW","NO_STRONG_PURCHASE_OR_VALUE_EVIDENCE","Gavalasjewelry","ΔΩΡΟΚΑΡΤΕΣ Αρχεία","https://gavalasjewelry.gr/product-category/gift-cards/","https://gavalasjewelry.gr/product-category/gift-cards/","200","Gavalas Jewelry is under construction","Μας συγχωρείτε, Δυστυχώς, κάνουμε κάποια εργασία στον ιστότοπο","true","false","false","false","false","false","","false","false"
"REVIEW","NO_STRONG_PURCHASE_OR_VALUE_EVIDENCE","Himalayatravel","Gift Voucher Archives - himalayatravel","https://himalayatravel.gr/category/gift-voucher-gr/","https://himalayatravel.gr/category/gift-voucher-gr/","200","Gift Voucher Archives - himalayatravel","Κατηγορία: Gift Voucher","true","true","true","true","false","false","","false","false"
"REVIEW","NO_STRONG_GIFT_CARD_EVIDENCE","Hlcpro","Gift Card Gold – HLC Pro by Health Laser Clinic","https://hlcpro.gr/","https://hlcpro.gr/","200","hlcpro.gr – Είδη Περιποίησης – Ομορφιάς","","false","false","false","true","true","true","","false","false"
"REVIEW","NO_STRONG_GIFT_CARD_EVIDENCE","LIAKOPOULOS Brands Store","GIFTCARD 100 (Δωροκάρτα)","https://www.liakopoulos-store.gr/","https://liakopoulos-store.gr/","200","LIAKOPOULOS Brands Store – Brands Store | Est.1959","","false","false","false","true","true","true","","false","false"
"REVIEW","NO_STRONG_GIFT_CARD_EVIDENCE","Lovefashionpoint","Lovefashionpoint Gift Card","https://lovefashionpoint.gr/","https://lovefashionpoint.gr/","200","Loveshoes - Γυναικεία παπούτσια, τσάντες & ρούχα","","false","false","false","false","true","true","","false","false"
"REVIEW","NO_STRONG_PURCHASE_OR_VALUE_EVIDENCE","Massaha","Massaha Gift Card","https://www.massaha.gr/gift-card","https://www.massaha.gr/gift-card","200","Gift Card | Massaha","","true","true","false","true","false","false","","false","false"
"REVIEW","NO_STRONG_PURCHASE_OR_VALUE_EVIDENCE","Mediwellkalamata","Mediwellkalamata Gift Card","https://www.mediwellkalamata.gr/giftcard/","https://www.mediwellkalamata.gr/giftcard/","200","Mediwell Kalamata, Skin Care & Laser Center – GIFT CARD","GIFT CARD.","true","true","true","true","false","false","","false","false"
