action,domain,keep_id,duplicate_id,duplicate_name,production_id,production_name,source_name,reason
MARK_DUPLICATE_PRODUCTION,thebodyshop.gr,,cmt9rr34w000jzkiysve4oret,The Body Shop,cmt79ik0w002484iy5xl5wx4y,The Body Shop,Kouponia365 Gift Cards,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_DISCOVERY,theodorou.shop,cmt8pnw0i000lzsiyhgpczr0d,cmt8po11k0020zsiy4ixipokp,Theodorou.Shop,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,theodorou.shop,cmt8pnw0i000lzsiyhgpczr0d,cmt8po5fz0039zsiy37y4tts9,Theodorou.Shop,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,theodorou.shop,cmt8pnw0i000lzsiyhgpczr0d,cmt8po94r004azsiyycy2c6rs,Theodorou.Shop,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,theodorou.shop,cmt8pnw0i000lzsiyhgpczr0d,cmt8pobrr0050zsiyma2fhtx8,Theodorou.Shop,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,theodorou.shop,cmt8pnw0i000lzsiyhgpczr0d,cmt8podrj005kzsiygk0ihxp1,Theodorou.Shop,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,theodorou.shop,cmt8pnw0i000lzsiyhgpczr0d,cmt8pof3f005yzsiye368rl9w,Theodorou.Shop,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,theodorou.shop,cmt8pnw0i000lzsiyhgpczr0d,cmt8pofv20066zsiyxqzthj0z,Theodorou.Shop,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,theodorou.shop,cmt8pnw0i000lzsiyhgpczr0d,cmt8pogg3006czsiyrtn0nuxc,Theodorou.Shop,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,theodorou.shop,cmt8pnw0i000lzsiyhgpczr0d,cmt8pogww006hzsiytldtinnd,Theodorou.Shop,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,thomann.de,cmt8pnzzb001pzsiyx6cuxt05,cmt8po4dj002yzsiy4adtm2dy,Thomann,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_PRODUCTION,thomassabo.com,,cmt8m7f4b0003b8iydvkwmxri,Thomas Sabo,cmt8nr9jy000a0oiyqsceh3b2,Thomas Sabo,Official Site Discovery v3,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_DISCOVERY,tinycocoon.gr,cmt8po09z001szsiyja0hmxru,cmt8po4o60031zsiycn76s5ir,Tinycocoon,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,tofarmakeiomou.gr,cmt8h7xld0015yoiy06ccw2wc,cmt9s3jos000fzwiy61lc98cs,ToFarmakeioMou,,,Rediscovery Engine,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,tofarmakeiomou.gr,cmt8h7xld0015yoiy06ccw2wc,cmt9s3jsj000gzwiyxo6emzif,ToFarmakeioMou,,,Rediscovery Engine,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,tofarmakeiomou.gr,cmt8h7xld0015yoiy06ccw2wc,cmt9s3jvs000hzwiyl09x1fcw,ToFarmakeioMou,,,Rediscovery Engine,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,toysandgifts.gr,cmt8pnwhw000qzsiypvc5psk8,cmt8po18t0022zsiyqsiwovcz,Toys and Gifts,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,toysandgifts.gr,cmt8pnwhw000qzsiypvc5psk8,cmt8po5mq003bzsiy7peracmp,Toys and Gifts,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,toysandgifts.gr,cmt8pnwhw000qzsiypvc5psk8,cmt8po9bv004czsiymlrjo3q7,Toys and Gifts,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,toysandgifts.gr,cmt8pnwhw000qzsiypvc5psk8,cmt8pobv20051zsiy7hoys5gh,Toys and Gifts,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_PRODUCTION,treatwell.gr,,cmt8m88l4000ib8iyukbhup5v,Treatwell,cmt8nraa2000f0oiyh5ymzqed,Treatwell,Official Site Discovery v3,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_DISCOVERY,tziouti-alexandra.gr,cmt8pnvwt000kzsiyexlbocu8,cmt8po0y6001zzsiy18wgi94n,Tziouti-alexandra,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,tziouti-alexandra.gr,cmt8pnvwt000kzsiyexlbocu8,cmt8po5ci0038zsiy5hth8anl,Tziouti-alexandra,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,tziouti-alexandra.gr,cmt8pnvwt000kzsiyexlbocu8,cmt8po90u0049zsiyg9mn0cfd,Tziouti-alexandra,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,tziouti-alexandra.gr,cmt8pnvwt000kzsiyexlbocu8,cmt8poboi004zzsiyz5afa55j,Tziouti-alexandra,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,tziouti-alexandra.gr,cmt8pnvwt000kzsiyexlbocu8,cmt8podoh005jzsiy2d5p47sp,Tziouti-alexandra,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_PRODUCTION,wolt.com,,cmt71fv2e0001l0iy70fef553,Wolt,cmt79ikju002a84iyfgm5oiw7,Wolt,Wolt,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_DISCOVERY,z-ergaleia.gr,cmt8popkq008zzsiy99nps0zo,cmt8popvp0092zsiy25fpwwt9,Z-Ergaleia,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,z-ergaleia.gr,cmt8popkq008zzsiy99nps0zo,cmt8poq1r0094zsiya6tbxozh,Z-Ergaleia,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,z-ergaleia.gr,cmt8popkq008zzsiy99nps0zo,cmt8poq4y0095zsiy1ydc7nb7,Z-Ergaleia,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,z-ergaleia.gr,cmt8popkq008zzsiy99nps0zo,cmt8poq8i0096zsiyezsekxyp,Z-Ergaleia,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,z-ergaleia.gr,cmt8popkq008zzsiy99nps0zo,cmt8poqc40097zsiyzhxo3pqc,Z-Ergaleia,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_PRODUCTION,zakcret.gr,,cmt8gplqf00041kiyi72zizan,Zakcret,cmt8gzx4s000514iyyjmubbja,Zakcret,Official Site Discovery v3,Explicit possibleOfficialUrl domain already exists in production
REVIEW_NAME_MATCH,feverup.com,,cmt8lyb9a000gxwiyc6bk25x3,Fever,cmt8moqyw00005ciya9p7bsf8,Fever,Official Site Discovery v3,"Exact normalized merchant name matches production, but official domain did not match"
REVIEW_NAME_MATCH,giftcard.puma.com,,cmt9s1r0x0001zwiy70slm5y0,Puma Greece,cmt8hesrb000fa8iycuggb6wc,Puma Greece,Rediscovery Engine,"Exact normalized merchant name matches production, but official domain did not match"
