type,confidence,left_id,left_name,left_domain,right_id,right_name,right_domain,reason
DISCOVERY_EXACT_DOMAIN,100,cmt8po0dd001tzsiy9d6zcwpu,Farmakeio4all,farmakeio4all.gr,cmt8po8j20044zsiy1xcqgq61,Farmakeio4all,farmakeio4all.gr,Same normalized domain in DiscoveryItems
DISCOVERY_VS_PRODUCTION,100,cmt8h2tpa0005yoiywwob052k,Funky Buddha,funky-buddha.com,cmt8hempd0005a8iym064amwx,Funky Buddha,funky-buddha.com,Exact domain already exists in production
DISCOVERY_VS_PRODUCTION,100,cmt9rr2130007zkiylxmqe3tq,Galerie de Beaute,galeriedebeaute.gr,cmt8henex000aa8iyqbolahxb,Galerie de Beauté,galeriedebeaute.gr,Exact domain already exists in production
DISCOVERY_EXACT_DOMAIN,100,cmt8h69x1000ryoiydhkca7jz,Galerie de Beauté,galeriedebeaute.gr,cmt9rr2130007zkiylxmqe3tq,Galerie de Beaute,galeriedebeaute.gr,Same normalized domain in DiscoveryItems
DISCOVERY_VS_PRODUCTION,100,cmt8h69x1000ryoiydhkca7jz,Galerie de Beauté,galeriedebeaute.gr,cmt8henex000aa8iyqbolahxb,Galerie de Beauté,galeriedebeaute.gr,Exact domain already exists in production
DISCOVERY_EXACT_DOMAIN,100,cmt8pntx60000zsiyn4w6w8i2,GC-TECH,gctech.gr,cmt8pnxpl0012zsiyq1hw0jk8,GC-TECH,gctech.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pntx60000zsiyn4w6w8i2,GC-TECH,gctech.gr,cmt8po28w002czsiykzlwb397,GC-TECH,gctech.gr,Same normalized domain in DiscoveryItems
DISCOVERY_VS_PRODUCTION,100,cmt8e7jk9000078iygu2zqrau,Germanos,germanos.gr,cmt8faygb00006kiynlty806o,Germanos,germanos.gr,Exact domain already exists in production
DISCOVERY_VS_PRODUCTION,100,cmt8m51js0015xwiyng4yjwgx,Grecotel,grecotel.com,cmt8nqyha00050oiyo37488v6,Grecotel,grecotel.com,Exact domain already exists in production
DISCOVERY_EXACT_DOMAIN,100,cmt8e7js7000278iy140w3ife,HomeMarkt,homemarkt.gr,cmt8poph2008yzsiyzcxmmojq,HomeMarkt,homemarkt.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8e7js7000278iy140w3ife,HomeMarkt,homemarkt.gr,cmt8pops10091zsiyg75iopki,HomeMarkt,homemarkt.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8e7js7000278iy140w3ife,HomeMarkt,homemarkt.gr,cmt8popyu0093zsiytvrlsq0r,HomeMarkt,homemarkt.gr,Same normalized domain in DiscoveryItems
DISCOVERY_VS_PRODUCTION,100,cmt8e7js7000278iy140w3ife,HomeMarkt,homemarkt.gr,cmt8faz8700056kiyd92fmy9h,HomeMarkt,homemarkt.gr,Exact domain already exists in production
DISCOVERY_VS_PRODUCTION,100,cmt8poph2008yzsiyzcxmmojq,HomeMarkt,homemarkt.gr,cmt8faz8700056kiyd92fmy9h,HomeMarkt,homemarkt.gr,Exact domain already exists in production
DISCOVERY_VS_PRODUCTION,100,cmt8pops10091zsiyg75iopki,HomeMarkt,homemarkt.gr,cmt8faz8700056kiyd92fmy9h,HomeMarkt,homemarkt.gr,Exact domain already exists in production
DISCOVERY_VS_PRODUCTION,100,cmt8popyu0093zsiytvrlsq0r,HomeMarkt,homemarkt.gr,cmt8faz8700056kiyd92fmy9h,HomeMarkt,homemarkt.gr,Exact domain already exists in production
DISCOVERY_VS_PRODUCTION,100,cmt8e7jwr000378iylbk843sk,Hondos Center,hondoscenter.com,cmt8fazwh000a6kiymri92mev,Hondos Center,hondoscenter.com,Exact domain already exists in production
DISCOVERY_VS_PRODUCTION,100,cmt8h8zol001dyoiyil9mr6xw,Ianos,ianos.gr,cmt8hpbl40005pgiygrv6zswp,Ianos,ianos.gr,Exact domain already exists in production
DISCOVERY_VS_PRODUCTION,100,cmt79dicx0000zgiyg69rlwt7,IKEA,ikea.gr,cmt79if46000n84iyg23kadng,IKEA,ikea.gr,Exact domain already exists in production
DISCOVERY_EXACT_DOMAIN,100,cmt8pnyuu001ezsiydqdav5m9,Ipatios,ipatios.gr,cmt8po3et002ozsiygyonan5r,Ipatios,ipatios.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnyuu001ezsiydqdav5m9,Ipatios,ipatios.gr,cmt8po7fw003tzsiyfwejy9ls,Ipatios,ipatios.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnyuu001ezsiydqdav5m9,Ipatios,ipatios.gr,cmt8poasn004qzsiyypewrgdw,Ipatios,ipatios.gr,Same normalized domain in DiscoveryItems
