status,giftCardId,merchantName,giftCardTitle,categorySlug,occasionSlug,relevance,reason,ruleId
SAFE,cmtb6uu6y002e3giy7odfkv74,Kouskoufashionproject,Δωροκάρτα,fashion,just-because,78,,semantic-category-v8:fashion:just-because
SAFE,cmtb6uvau002k3giy11mv75rc,Laviejewelry,Δωροκάρτα,jewelry-watches,birthday,94,,semantic-category-v8:jewelry-watches:birthday
SAFE,cmtb6uvau002k3giy11mv75rc,Laviejewelry,Δωροκάρτα,jewelry-watches,anniversary,94,,semantic-category-v8:jewelry-watches:anniversary
SAFE,cmtb6uvau002k3giy11mv75rc,Laviejewelry,Δωροκάρτα,jewelry-watches,wedding,88,,semantic-category-v8:jewelry-watches:wedding
SAFE,cmtb6uvau002k3giy11mv75rc,Laviejewelry,Δωροκάρτα,jewelry-watches,valentines,92,,semantic-category-v8:jewelry-watches:valentines
SAFE,cmtb6uvau002k3giy11mv75rc,Laviejewelry,Δωροκάρτα,jewelry-watches,christmas,88,,semantic-category-v8:jewelry-watches:christmas
SAFE,cmtb6uvon002m3giyk0eazqf5,LemonTreeKids - Χάρισε Αγάπη!,Δωροκάρτα LemonTreeKids - Χάρισε Αγάπη!,kids-baby,birthday,94,,semantic-category-v8:kids-baby:birthday
SAFE,cmtb6uvon002m3giyk0eazqf5,LemonTreeKids - Χάρισε Αγάπη!,Δωροκάρτα LemonTreeKids - Χάρισε Αγάπη!,kids-baby,for-kids,96,,semantic-category-v8:kids-baby:for-kids
SAFE,cmtb6uvon002m3giyk0eazqf5,LemonTreeKids - Χάρισε Αγάπη!,Δωροκάρτα LemonTreeKids - Χάρισε Αγάπη!,kids-baby,christmas,90,,semantic-category-v8:kids-baby:christmas
SAFE,cmtb6uw0e002o3giyafr6pxqp,Linson Moto,Linson Moto Gift Card,automotive,birthday,86,,semantic-category-v8:automotive:birthday
SAFE,cmtb6uw0e002o3giyafr6pxqp,Linson Moto,Linson Moto Gift Card,automotive,christmas,82,,semantic-category-v8:automotive:christmas
SAFE,cmtb6uw0e002o3giyafr6pxqp,Linson Moto,Linson Moto Gift Card,automotive,just-because,76,,semantic-category-v8:automotive:just-because
SAFE,cmtb6uwdr002q3giyxpcgb4go,LUMINA - Κέντρο Αισθητικής - Ηράκλειο,Δωροκάρτα - LUMINA - Κέντρο Αισθητικής - Ηράκλειο,beauty,birthday,92,,semantic-category-v8:beauty:birthday
SAFE,cmtb6uwdr002q3giyxpcgb4go,LUMINA - Κέντρο Αισθητικής - Ηράκλειο,Δωροκάρτα - LUMINA - Κέντρο Αισθητικής - Ηράκλειο,beauty,christmas,86,,semantic-category-v8:beauty:christmas
SAFE,cmtb6uwdr002q3giyxpcgb4go,LUMINA - Κέντρο Αισθητικής - Ηράκλειο,Δωροκάρτα - LUMINA - Κέντρο Αισθητικής - Ηράκλειο,beauty,mothers-day,82,,semantic-category-v8:beauty:mothers-day
SAFE,cmtb6uwdr002q3giyxpcgb4go,LUMINA - Κέντρο Αισθητικής - Ηράκλειο,Δωροκάρτα - LUMINA - Κέντρο Αισθητικής - Ηράκλειο,beauty,just-because,78,,semantic-category-v8:beauty:just-because
SAFE,cmtb6uwqn002s3giyvacsoqo4,MELODY-SPA,GIFT VOUCHER - MELODY-SPA,spa-wellness,birthday,92,,semantic-category-v8:spa-wellness:birthday
SAFE,cmtb6uwqn002s3giyvacsoqo4,MELODY-SPA,GIFT VOUCHER - MELODY-SPA,spa-wellness,anniversary,90,,semantic-category-v8:spa-wellness:anniversary
SAFE,cmtb6uwqn002s3giyvacsoqo4,MELODY-SPA,GIFT VOUCHER - MELODY-SPA,spa-wellness,valentines,88,,semantic-category-v8:spa-wellness:valentines
SAFE,cmtb6uwqn002s3giyvacsoqo4,MELODY-SPA,GIFT VOUCHER - MELODY-SPA,spa-wellness,mothers-day,86,,semantic-category-v8:spa-wellness:mothers-day
SAFE,cmtb6uwqn002s3giyvacsoqo4,MELODY-SPA,GIFT VOUCHER - MELODY-SPA,spa-wellness,fathers-day,82,,semantic-category-v8:spa-wellness:fathers-day
SAFE,cmtb6ux4b002u3giygie1nujb,Miniature Shoes,Δωροκάρτα - Miniature Shoes,fashion,birthday,92,,semantic-category-v8:fashion:birthday
SAFE,cmtb6ux4b002u3giygie1nujb,Miniature Shoes,Δωροκάρτα - Miniature Shoes,fashion,christmas,86,,semantic-category-v8:fashion:christmas
SAFE,cmtb6ux4b002u3giygie1nujb,Miniature Shoes,Δωροκάρτα - Miniature Shoes,fashion,just-because,78,,semantic-category-v8:fashion:just-because
SAFE,cmtb6uxhg002w3giywpjav1ua,MissYandME,Δωροκάρτα MissYandME | Fashion gift card,fashion,birthday,92,,semantic-category-v8:fashion:birthday
SAFE,cmtb6uxhg002w3giywpjav1ua,MissYandME,Δωροκάρτα MissYandME | Fashion gift card,fashion,christmas,86,,semantic-category-v8:fashion:christmas
SAFE,cmtb6uxhg002w3giywpjav1ua,MissYandME,Δωροκάρτα MissYandME | Fashion gift card,fashion,just-because,78,,semantic-category-v8:fashion:just-because
SAFE,cmtb6uxv7002y3giyuk6pp01x,Nakasconcept,Δωροκάρτες,home,wedding,88,,semantic-category-v8:home:wedding
SAFE,cmtb6uxv7002y3giyuk6pp01x,Nakasconcept,Δωροκάρτες,home,christmas,84,,semantic-category-v8:home:christmas
SAFE,cmtb6uxv7002y3giyuk6pp01x,Nakasconcept,Δωροκάρτες,home,just-because,76,,semantic-category-v8:home:just-because
SAFE,cmtb6uy8d00303giy23wvv4xn,NaniNails.gr,NaniNails.gr Gift Card,beauty,birthday,92,,semantic-category-v8:beauty:birthday
SAFE,cmtb6uy8d00303giy23wvv4xn,NaniNails.gr,NaniNails.gr Gift Card,beauty,christmas,86,,semantic-category-v8:beauty:christmas
SAFE,cmtb6uy8d00303giy23wvv4xn,NaniNails.gr,NaniNails.gr Gift Card,beauty,mothers-day,82,,semantic-category-v8:beauty:mothers-day
SAFE,cmtb6uy8d00303giy23wvv4xn,NaniNails.gr,NaniNails.gr Gift Card,beauty,just-because,78,,semantic-category-v8:beauty:just-because
SAFE,cmtb6uyl600323giy0bapakhq,Nativis,Δωροκάρτα,beauty,birthday,92,,semantic-category-v8:beauty:birthday
SAFE,cmtb6uyl600323giy0bapakhq,Nativis,Δωροκάρτα,beauty,christmas,86,,semantic-category-v8:beauty:christmas
SAFE,cmtb6uyl600323giy0bapakhq,Nativis,Δωροκάρτα,beauty,mothers-day,82,,semantic-category-v8:beauty:mothers-day
SAFE,cmtb6uyl600323giy0bapakhq,Nativis,Δωροκάρτα,beauty,just-because,78,,semantic-category-v8:beauty:just-because
SAFE,cmtb6uzbu00363giyjxgyidjk,OMG,OMG Gift Card,fashion,birthday,92,,semantic-category-v8:fashion:birthday
SAFE,cmtb6uzbu00363giyjxgyidjk,OMG,OMG Gift Card,fashion,christmas,86,,semantic-category-v8:fashion:christmas
SAFE,cmtb6uzbu00363giyjxgyidjk,OMG,OMG Gift Card,fashion,just-because,78,,semantic-category-v8:fashion:just-because
SAFE,cmtb6uzqb00383giyfbh3f5i0,Optika Liolios,Optika Liolios Gift Card,fashion,birthday,92,,semantic-category-v8:fashion:birthday
SAFE,cmtb6uzqb00383giyfbh3f5i0,Optika Liolios,Optika Liolios Gift Card,fashion,christmas,86,,semantic-category-v8:fashion:christmas
SAFE,cmtb6uzqb00383giyfbh3f5i0,Optika Liolios,Optika Liolios Gift Card,fashion,just-because,78,,semantic-category-v8:fashion:just-because
SAFE,cmtb6v04k003a3giyiu8s30dd,Outdoorway,Outdoorway Δωροεπιταγή 10€,sports,birthday,92,,semantic-category-v8:sports:birthday
SAFE,cmtb6v04k003a3giyiu8s30dd,Outdoorway,Outdoorway Δωροεπιταγή 10€,sports,christmas,86,,semantic-category-v8:sports:christmas
SAFE,cmtb6v04k003a3giyiu8s30dd,Outdoorway,Outdoorway Δωροεπιταγή 10€,sports,just-because,76,,semantic-category-v8:sports:just-because
SAFE,cmtb6v0i7003c3giyqzykbead,Parenting Courses,Parenting Courses Gift Card,experiences,birthday,94,,semantic-category-v8:experiences:birthday
SAFE,cmtb6v0i7003c3giyqzykbead,Parenting Courses,Parenting Courses Gift Card,experiences,anniversary,90,,semantic-category-v8:experiences:anniversary
SAFE,cmtb6v0i7003c3giyqzykbead,Parenting Courses,Parenting Courses Gift Card,experiences,valentines,88,,semantic-category-v8:experiences:valentines
SAFE,cmtb6v0i7003c3giyqzykbead,Parenting Courses,Parenting Courses Gift Card,experiences,christmas,84,,semantic-category-v8:experiences:christmas
SAFE,cmtb6v0uz003e3giyj7if68dc,PlanToys Greece,PlanToys Greece Gift Card,kids-baby,birthday,94,,semantic-category-v8:kids-baby:birthday
SAFE,cmtb6v0uz003e3giyj7if68dc,PlanToys Greece,PlanToys Greece Gift Card,kids-baby,for-kids,96,,semantic-category-v8:kids-baby:for-kids
SAFE,cmtb6v0uz003e3giyj7if68dc,PlanToys Greece,PlanToys Greece Gift Card,kids-baby,christmas,90,,semantic-category-v8:kids-baby:christmas
SAFE,cmtb6v18b003g3giyvg8zhfi4,Power Energy,Power Energy Gift Card,technology,birthday,92,,semantic-category-v8:technology:birthday
SAFE,cmtb6v18b003g3giyvg8zhfi4,Power Energy,Power Energy Gift Card,technology,christmas,90,,semantic-category-v8:technology:christmas
SAFE,cmtb6v18b003g3giyvg8zhfi4,Power Energy,Power Energy Gift Card,technology,just-because,76,,semantic-category-v8:technology:just-because
SAFE,cmtb6v1m7003i3giyor8l91p3,Pregnancy Gifts,Pregnancy Gifts Gift Card,kids-baby,birthday,94,,semantic-category-v8:kids-baby:birthday
SAFE,cmtb6v1m7003i3giyor8l91p3,Pregnancy Gifts,Pregnancy Gifts Gift Card,kids-baby,for-kids,96,,semantic-category-v8:kids-baby:for-kids
SAFE,cmtb6v1m7003i3giyor8l91p3,Pregnancy Gifts,Pregnancy Gifts Gift Card,kids-baby,christmas,90,,semantic-category-v8:kids-baby:christmas
SAFE,cmtb6v1zk003k3giylp5bfu63,Princess,Δωροκάρτες - Princess,kids-baby,birthday,94,,semantic-category-v8:kids-baby:birthday
SAFE,cmtb6v1zk003k3giylp5bfu63,Princess,Δωροκάρτες - Princess,kids-baby,for-kids,96,,semantic-category-v8:kids-baby:for-kids
SAFE,cmtb6v1zk003k3giylp5bfu63,Princess,Δωροκάρτες - Princess,kids-baby,christmas,90,,semantic-category-v8:kids-baby:christmas
SAFE,cmtb6v2c1003m3giysn0i7ou6,Project Soma,Δωροκάρτα | Project Soma | projectsoma.gr,fashion,birthday,92,,semantic-category-v8:fashion:birthday
SAFE,cmtb6v2c1003m3giysn0i7ou6,Project Soma,Δωροκάρτα | Project Soma | projectsoma.gr,fashion,christmas,86,,semantic-category-v8:fashion:christmas
SAFE,cmtb6v2c1003m3giysn0i7ou6,Project Soma,Δωροκάρτα | Project Soma | projectsoma.gr,fashion,just-because,78,,semantic-category-v8:fashion:just-because
SAFE,cmtb6v2p6003o3giy2gadgy5g,Sandalista,Sandalista Gift Card,fashion,birthday,92,,semantic-category-v8:fashion:birthday
SAFE,cmtb6v2p6003o3giy2gadgy5g,Sandalista,Sandalista Gift Card,fashion,christmas,86,,semantic-category-v8:fashion:christmas
SAFE,cmtb6v2p6003o3giy2gadgy5g,Sandalista,Sandalista Gift Card,fashion,just-because,78,,semantic-category-v8:fashion:just-because
SAFE,cmtb6v3fr003s3giyb487xou6,Soandjos,Δωροκάρτα,home,wedding,88,,semantic-category-v8:home:wedding
SAFE,cmtb6v3fr003s3giyb487xou6,Soandjos,Δωροκάρτα,home,christmas,84,,semantic-category-v8:home:christmas
SAFE,cmtb6v3fr003s3giyb487xou6,Soandjos,Δωροκάρτα,home,just-because,76,,semantic-category-v8:home:just-because
SAFE,cmtb6v3t6003u3giyjb9259bl,Somatherapy,Δωροεπιταγές,spa-wellness,birthday,92,,semantic-category-v8:spa-wellness:birthday
SAFE,cmtb6v3t6003u3giyjb9259bl,Somatherapy,Δωροεπιταγές,spa-wellness,anniversary,90,,semantic-category-v8:spa-wellness:anniversary
SAFE,cmtb6v3t6003u3giyjb9259bl,Somatherapy,Δωροεπιταγές,spa-wellness,valentines,88,,semantic-category-v8:spa-wellness:valentines
SAFE,cmtb6v3t6003u3giyjb9259bl,Somatherapy,Δωροεπιταγές,spa-wellness,mothers-day,86,,semantic-category-v8:spa-wellness:mothers-day
SAFE,cmtb6v3t6003u3giyjb9259bl,Somatherapy,Δωροεπιταγές,spa-wellness,fathers-day,82,,semantic-category-v8:spa-wellness:fathers-day
SAFE,cmtb6v46e003w3giyyuh44hqy,SOUL bags Gentle · Calm · Conscious,Δωροκάρτα - SOUL bags Gentle · Calm · Conscious,fashion,birthday,92,,semantic-category-v8:fashion:birthday
SAFE,cmtb6v46e003w3giyyuh44hqy,SOUL bags Gentle · Calm · Conscious,Δωροκάρτα - SOUL bags Gentle · Calm · Conscious,fashion,christmas,86,,semantic-category-v8:fashion:christmas
SAFE,cmtb6v46e003w3giyyuh44hqy,SOUL bags Gentle · Calm · Conscious,Δωροκάρτα - SOUL bags Gentle · Calm · Conscious,fashion,just-because,78,,semantic-category-v8:fashion:just-because
SAFE,cmtb6v4wo00403giy1xrcqmye,Stem Toys,Stem Toys Gift Card,kids-baby,birthday,94,,semantic-category-v8:kids-baby:birthday
SAFE,cmtb6v4wo00403giy1xrcqmye,Stem Toys,Stem Toys Gift Card,kids-baby,for-kids,96,,semantic-category-v8:kids-baby:for-kids
SAFE,cmtb6v4wo00403giy1xrcqmye,Stem Toys,Stem Toys Gift Card,kids-baby,christmas,90,,semantic-category-v8:kids-baby:christmas
SAFE,cmtb6v5ah00423giyi23icb4a,Suenobags,Δωροκάρτα,fashion,birthday,92,,semantic-category-v8:fashion:birthday
SAFE,cmtb6v5ah00423giyi23icb4a,Suenobags,Δωροκάρτα,fashion,christmas,86,,semantic-category-v8:fashion:christmas
SAFE,cmtb6v5ah00423giyi23icb4a,Suenobags,Δωροκάρτα,fashion,just-because,78,,semantic-category-v8:fashion:just-because
SAFE,cmtb6v5n300443giyc38lkfcr,for Car Lovers - Swissvax,Gift Voucher - for Car Lovers - Swissvax,automotive,birthday,86,,semantic-category-v8:automotive:birthday
SAFE,cmtb6v5n300443giyc38lkfcr,for Car Lovers - Swissvax,Gift Voucher - for Car Lovers - Swissvax,automotive,christmas,82,,semantic-category-v8:automotive:christmas
SAFE,cmtb6v5n300443giyc38lkfcr,for Car Lovers - Swissvax,Gift Voucher - for Car Lovers - Swissvax,automotive,just-because,76,,semantic-category-v8:automotive:just-because
SAFE,cmtb6v5zy00463giyo0ged1h5,Thermespa,Δωροκάρτες,spa-wellness,birthday,92,,semantic-category-v8:spa-wellness:birthday
SAFE,cmtb6v5zy00463giyo0ged1h5,Thermespa,Δωροκάρτες,spa-wellness,anniversary,90,,semantic-category-v8:spa-wellness:anniversary
SAFE,cmtb6v5zy00463giyo0ged1h5,Thermespa,Δωροκάρτες,spa-wellness,valentines,88,,semantic-category-v8:spa-wellness:valentines
SAFE,cmtb6v5zy00463giyo0ged1h5,Thermespa,Δωροκάρτες,spa-wellness,mothers-day,86,,semantic-category-v8:spa-wellness:mothers-day
SAFE,cmtb6v5zy00463giyo0ged1h5,Thermespa,Δωροκάρτες,spa-wellness,fathers-day,82,,semantic-category-v8:spa-wellness:fathers-day
SAFE,cmtb6v6cq00483giyyk07at2d,Toaromatiseftixias,Δωροκάρτα,beauty,birthday,92,,semantic-category-v8:beauty:birthday
SAFE,cmtb6v6cq00483giyyk07at2d,Toaromatiseftixias,Δωροκάρτα,beauty,christmas,86,,semantic-category-v8:beauty:christmas
SAFE,cmtb6v6cq00483giyyk07at2d,Toaromatiseftixias,Δωροκάρτα,beauty,mothers-day,82,,semantic-category-v8:beauty:mothers-day
SAFE,cmtb6v6cq00483giyyk07at2d,Toaromatiseftixias,Δωροκάρτα,beauty,just-because,78,,semantic-category-v8:beauty:just-because
SAFE,cmtb6v6r8004a3giymncleyja,Tony Couper,Δωροκάρτες – Tony Couper | Style Clothing,fashion,birthday,92,,semantic-category-v8:fashion:birthday
SAFE,cmtb6v6r8004a3giymncleyja,Tony Couper,Δωροκάρτες – Tony Couper | Style Clothing,fashion,christmas,86,,semantic-category-v8:fashion:christmas
SAFE,cmtb6v6r8004a3giymncleyja,Tony Couper,Δωροκάρτες – Tony Couper | Style Clothing,fashion,just-because,78,,semantic-category-v8:fashion:just-because
SAFE,cmtb6v750004c3giytcp40e12,Toysfirst,Δωροκάρτα,kids-baby,birthday,94,,semantic-category-v8:kids-baby:birthday
SAFE,cmtb6v750004c3giytcp40e12,Toysfirst,Δωροκάρτα,kids-baby,for-kids,96,,semantic-category-v8:kids-baby:for-kids
SAFE,cmtb6v750004c3giytcp40e12,Toysfirst,Δωροκάρτα,kids-baby,christmas,90,,semantic-category-v8:kids-baby:christmas
SAFE,cmtb6v7hv004e3giylwic6g8f,Vinoultura gift cart,Vinoultura gift cart - Δωροκάρτα,food-delivery,birthday,84,,semantic-category-v8:food-delivery:birthday
SAFE,cmtb6v7hv004e3giylwic6g8f,Vinoultura gift cart,Vinoultura gift cart - Δωροκάρτα,food-delivery,thank-you,84,,semantic-category-v8:food-delivery:thank-you
SAFE,cmtb6v7hv004e3giylwic6g8f,Vinoultura gift cart,Vinoultura gift cart - Δωροκάρτα,food-delivery,just-because,82,,semantic-category-v8:food-delivery:just-because
SAFE,cmtb6v7un004g3giy4jgauceq,Wellbee Cosmetics,Wellbee Cosmetics Gift Card,beauty,birthday,92,,semantic-category-v8:beauty:birthday
SAFE,cmtb6v7un004g3giy4jgauceq,Wellbee Cosmetics,Wellbee Cosmetics Gift Card,beauty,christmas,86,,semantic-category-v8:beauty:christmas
SAFE,cmtb6v7un004g3giy4jgauceq,Wellbee Cosmetics,Wellbee Cosmetics Gift Card,beauty,mothers-day,82,,semantic-category-v8:beauty:mothers-day
SAFE,cmtb6v7un004g3giy4jgauceq,Wellbee Cosmetics,Wellbee Cosmetics Gift Card,beauty,just-because,78,,semantic-category-v8:beauty:just-because
SAFE,cmtb6v87k004i3giymz6jpty6,Ydrospa,Δωροκάρτες,spa-wellness,birthday,92,,semantic-category-v8:spa-wellness:birthday
SAFE,cmtb6v87k004i3giymz6jpty6,Ydrospa,Δωροκάρτες,spa-wellness,anniversary,90,,semantic-category-v8:spa-wellness:anniversary
SAFE,cmtb6v87k004i3giymz6jpty6,Ydrospa,Δωροκάρτες,spa-wellness,valentines,88,,semantic-category-v8:spa-wellness:valentines
SAFE,cmtb6v87k004i3giymz6jpty6,Ydrospa,Δωροκάρτες,spa-wellness,mothers-day,86,,semantic-category-v8:spa-wellness:mothers-day
SAFE,cmtb6v87k004i3giymz6jpty6,Ydrospa,Δωροκάρτες,spa-wellness,fathers-day,82,,semantic-category-v8:spa-wellness:fathers-day
SAFE,cmtb6v8kh004k3giycre70xx1,Yourbabystore,Δωροκάρτες,kids-baby,birthday,94,,semantic-category-v8:kids-baby:birthday
SAFE,cmtb6v8kh004k3giycre70xx1,Yourbabystore,Δωροκάρτες,kids-baby,for-kids,96,,semantic-category-v8:kids-baby:for-kids
SAFE,cmtb6v8kh004k3giycre70xx1,Yourbabystore,Δωροκάρτες,kids-baby,christmas,90,,semantic-category-v8:kids-baby:christmas
SAFE,cmtb6v8x4004m3giyp2bbit9u,Zooparadise,Δωροκάρτα,pets,just-because,82,,semantic-category-v8:pets:just-because
SAFE,cmtb76xdq0001dkiy9sktofns,ALDO Greece,Gift Card – ALDO Greece,fashion,birthday,92,,semantic-category-v8:fashion:birthday
SAFE,cmtb76xdq0001dkiy9sktofns,ALDO Greece,Gift Card – ALDO Greece,fashion,christmas,86,,semantic-category-v8:fashion:christmas
SAFE,cmtb76xdq0001dkiy9sktofns,ALDO Greece,Gift Card – ALDO Greece,fashion,just-because,78,,semantic-category-v8:fashion:just-because
SAFE,cmtb76xs90003dkiyo4je1mwu,ANEMH clothing&fashion items,Δωροκάρτα – ANEMH clothing&fashion items,fashion,birthday,92,,semantic-category-v8:fashion:birthday
SAFE,cmtb76xs90003dkiyo4je1mwu,ANEMH clothing&fashion items,Δωροκάρτα – ANEMH clothing&fashion items,fashion,christmas,86,,semantic-category-v8:fashion:christmas
SAFE,cmtb76xs90003dkiyo4je1mwu,ANEMH clothing&fashion items,Δωροκάρτα – ANEMH clothing&fashion items,fashion,just-because,78,,semantic-category-v8:fashion:just-because
SAFE,cmtb76y610005dkiyfwuox0v1,Ancient Greece,Gift Card - Ancient Greece,experiences,birthday,94,,semantic-category-v8:experiences:birthday
SAFE,cmtb76y610005dkiyfwuox0v1,Ancient Greece,Gift Card - Ancient Greece,experiences,anniversary,90,,semantic-category-v8:experiences:anniversary
SAFE,cmtb76y610005dkiyfwuox0v1,Ancient Greece,Gift Card - Ancient Greece,experiences,valentines,88,,semantic-category-v8:experiences:valentines
SAFE,cmtb76y610005dkiyfwuox0v1,Ancient Greece,Gift Card - Ancient Greece,experiences,christmas,84,,semantic-category-v8:experiences:christmas
SAFE,cmtb76yl60007dkiymvncu606,for Stay in Greece,Gift Card for Stay in Greece | Restay Resort and Suites L.P.,hotels,birthday,84,,semantic-category-v8:hotels:birthday
SAFE,cmtb76yl60007dkiymvncu606,for Stay in Greece,Gift Card for Stay in Greece | Restay Resort and Suites L.P.,hotels,anniversary,96,,semantic-category-v8:hotels:anniversary
SAFE,cmtb76yl60007dkiymvncu606,for Stay in Greece,Gift Card for Stay in Greece | Restay Resort and Suites L.P.,hotels,wedding,90,,semantic-category-v8:hotels:wedding
SAFE,cmtb76yl60007dkiymvncu606,for Stay in Greece,Gift Card for Stay in Greece | Restay Resort and Suites L.P.,hotels,valentines,92,,semantic-category-v8:hotels:valentines
SAFE,cmtb76zcu000bdkiy6hek2eml,Blue Blue,Blue Blue Gift Card,fashion,birthday,92,,semantic-category-v8:fashion:birthday
SAFE,cmtb76zcu000bdkiy6hek2eml,Blue Blue,Blue Blue Gift Card,fashion,christmas,86,,semantic-category-v8:fashion:christmas
SAFE,cmtb76zcu000bdkiy6hek2eml,Blue Blue,Blue Blue Gift Card,fashion,just-because,78,,semantic-category-v8:fashion:just-because
SAFE,cmtb76zq4000ddkiyz4jny758,Brigitteboutique,Αγοράστε μία Δωροεπιταγή,fashion,birthday,92,,semantic-category-v8:fashion:birthday
SAFE,cmtb76zq4000ddkiyz4jny758,Brigitteboutique,Αγοράστε μία Δωροεπιταγή,fashion,christmas,86,,semantic-category-v8:fashion:christmas
SAFE,cmtb76zq4000ddkiyz4jny758,Brigitteboutique,Αγοράστε μία Δωροεπιταγή,fashion,just-because,78,,semantic-category-v8:fashion:just-because
SAFE,cmtb7703h000fdkiy6xz320nd,Caravin,Caravin Gift Card,food-delivery,birthday,84,,semantic-category-v8:food-delivery:birthday
SAFE,cmtb7703h000fdkiy6xz320nd,Caravin,Caravin Gift Card,food-delivery,thank-you,84,,semantic-category-v8:food-delivery:thank-you
SAFE,cmtb7703h000fdkiy6xz320nd,Caravin,Caravin Gift Card,food-delivery,just-because,82,,semantic-category-v8:food-delivery:just-because
SAFE,cmtb770gt000hdkiyjze93gkc,Chaniapetworld,Δωροκάρτα,pets,just-because,82,,semantic-category-v8:pets:just-because
SAFE,cmtb770up000jdkiys2xgzyjl,Cicado Creative Studio,Cicado Creative Studio Gift Card,fashion,birthday,92,,semantic-category-v8:fashion:birthday
SAFE,cmtb770up000jdkiys2xgzyjl,Cicado Creative Studio,Cicado Creative Studio Gift Card,fashion,christmas,86,,semantic-category-v8:fashion:christmas
SAFE,cmtb770up000jdkiys2xgzyjl,Cicado Creative Studio,Cicado Creative Studio Gift Card,fashion,just-because,78,,semantic-category-v8:fashion:just-because
SAFE,cmtb7718b000ldkiynw5j1q46,Cordella,Cordella Δωροκάρτα 500€,marketplaces,birthday,90,,semantic-category-v8:marketplaces:birthday
SAFE,cmtb7718b000ldkiynw5j1q46,Cordella,Cordella Δωροκάρτα 500€,marketplaces,christmas,90,,semantic-category-v8:marketplaces:christmas
SAFE,cmtb7718b000ldkiynw5j1q46,Cordella,Cordella Δωροκάρτα 500€,marketplaces,just-because,82,,semantic-category-v8:marketplaces:just-because
SAFE,cmtb771lh000ndkiytvwtqvrd,Crescendo,Gift Cards - Crescendo,jewelry-watches,birthday,94,,semantic-category-v8:jewelry-watches:birthday
SAFE,cmtb771lh000ndkiytvwtqvrd,Crescendo,Gift Cards - Crescendo,jewelry-watches,anniversary,94,,semantic-category-v8:jewelry-watches:anniversary
SAFE,cmtb771lh000ndkiytvwtqvrd,Crescendo,Gift Cards - Crescendo,jewelry-watches,wedding,88,,semantic-category-v8:jewelry-watches:wedding
SAFE,cmtb771lh000ndkiytvwtqvrd,Crescendo,Gift Cards - Crescendo,jewelry-watches,valentines,92,,semantic-category-v8:jewelry-watches:valentines
SAFE,cmtb771lh000ndkiytvwtqvrd,Crescendo,Gift Cards - Crescendo,jewelry-watches,christmas,88,,semantic-category-v8:jewelry-watches:christmas
SAFE,cmtb771ze000pdkiyptng0olp,Delta Restaurant,Delta Restaurant Gift Card,restaurants,birthday,92,,semantic-category-v8:restaurants:birthday
SAFE,cmtb771ze000pdkiyptng0olp,Delta Restaurant,Delta Restaurant Gift Card,restaurants,anniversary,94,,semantic-category-v8:restaurants:anniversary
SAFE,cmtb771ze000pdkiyptng0olp,Delta Restaurant,Delta Restaurant Gift Card,restaurants,valentines,92,,semantic-category-v8:restaurants:valentines
SAFE,cmtb771ze000pdkiyptng0olp,Delta Restaurant,Delta Restaurant Gift Card,restaurants,thank-you,84,,semantic-category-v8:restaurants:thank-you
SAFE,cmtb771ze000pdkiyptng0olp,Delta Restaurant,Delta Restaurant Gift Card,restaurants,just-because,84,,semantic-category-v8:restaurants:just-because
SAFE,cmtb772gg000rdkiyb7t4zkvz,DerMARGY LAB,DerMARGY LAB Gift Card,beauty,birthday,92,,semantic-category-v8:beauty:birthday
SAFE,cmtb772gg000rdkiyb7t4zkvz,DerMARGY LAB,DerMARGY LAB Gift Card,beauty,christmas,86,,semantic-category-v8:beauty:christmas
SAFE,cmtb772gg000rdkiyb7t4zkvz,DerMARGY LAB,DerMARGY LAB Gift Card,beauty,mothers-day,82,,semantic-category-v8:beauty:mothers-day
SAFE,cmtb772gg000rdkiyb7t4zkvz,DerMARGY LAB,DerMARGY LAB Gift Card,beauty,just-because,78,,semantic-category-v8:beauty:just-because
SAFE,cmtb772w1000tdkiycjyct23l,Dido Cosmetics,Dido Cosmetics Gift Card,beauty,birthday,92,,semantic-category-v8:beauty:birthday
SAFE,cmtb772w1000tdkiycjyct23l,Dido Cosmetics,Dido Cosmetics Gift Card,beauty,christmas,86,,semantic-category-v8:beauty:christmas
SAFE,cmtb772w1000tdkiycjyct23l,Dido Cosmetics,Dido Cosmetics Gift Card,beauty,mothers-day,82,,semantic-category-v8:beauty:mothers-day
SAFE,cmtb772w1000tdkiycjyct23l,Dido Cosmetics,Dido Cosmetics Gift Card,beauty,just-because,78,,semantic-category-v8:beauty:just-because
SAFE,cmtb773a9000vdkiy4ycbnjw9,Dimidis Tours,Dimidis Tours Gift Card,travel,birthday,88,,semantic-category-v8:travel:birthday
SAFE,cmtb773a9000vdkiy4ycbnjw9,Dimidis Tours,Dimidis Tours Gift Card,travel,anniversary,92,,semantic-category-v8:travel:anniversary
SAFE,cmtb773a9000vdkiy4ycbnjw9,Dimidis Tours,Dimidis Tours Gift Card,travel,wedding,88,,semantic-category-v8:travel:wedding
SAFE,cmtb773a9000vdkiy4ycbnjw9,Dimidis Tours,Dimidis Tours Gift Card,travel,christmas,82,,semantic-category-v8:travel:christmas
SAFE,cmtb773o9000xdkiy4c56wk0k,Easlanidis,Δωροκάρτα,home,wedding,88,,semantic-category-v8:home:wedding
